IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,ALB,Albania,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,21.13,,,,,,21.13,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,WPR,Western Pacific,Country,TON,Tonga,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,21.14,,,,,,21.14,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,ARM,Armenia,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,21.17,,,,,,21.17,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,ATG,Antigua and Barbuda,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,21.2,,,,,,21.2,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,21.21,,,,,,21.21,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,21.25,,,,,,21.25,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,21.29,,,,,,21.29,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AFR,Africa,Country,DZA,Algeria,Year,2015,false,Sex,Male,MLE,,,,,,,,,,21.33,,,,,,21.33,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,21.34,,,,,,21.34,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,SEAR,South-East Asia,Country,MDV,Maldives,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,21.34,,,,,,21.34,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,JAM,Jamaica,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,21.36,,,,,,21.36,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,21.37,,,,,,21.37,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,RUS,Russian Federation,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,21.39,,,,,,21.39,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,BRB,Barbados,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,21.4,,,,,,21.4,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,ECU,Ecuador,Year,2015,false,Sex,Male,MLE,,,,,,,,,,21.4,,,,,,21.4,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AFR,Africa,Country,SYC,Seychelles,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,21.4,,,,,,21.4,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,BRA,Brazil,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,21.42,,,,,,21.42,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,DEU,Germany,Year,2015,false,Sex,Male,MLE,,,,,,,,,,21.46,,,,,,21.46,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,BLZ,Belize,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,21.47,,,,,,21.47,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,NIC,Nicaragua,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,21.48,,,,,,21.48,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,TUR,Türkiye,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,21.48,,,,,,21.48,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,BGR,Bulgaria,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,21.5,,,,,,21.5,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,CZE,Czechia,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,21.5,,,,,,21.5,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,POL,Poland,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,21.5,,,,,,21.5,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2015,false,Sex,Male,MLE,,,,,,,,,,21.51,,,,,,21.51,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,21.56,,,,,,21.56,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,21.59,,,,,,21.59,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,CHL,Chile,Year,2015,false,Sex,Male,MLE,,,,,,,,,,21.6,,,,,,21.6,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,PRT,Portugal,Year,2015,false,Sex,Male,MLE,,,,,,,,,,21.68,,,,,,21.68,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AFR,Africa,Country,CPV,Cabo Verde,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,21.69,,,,,,21.69,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,LCA,Saint Lucia,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,21.69,,,,,,21.69,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,BRB,Barbados,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,21.72,,,,,,21.72,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,GRC,Greece,Year,2015,false,Sex,Male,MLE,,,,,,,,,,21.72,,,,,,21.72,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,USA,United States of America,Year,2015,false,Sex,Male,MLE,,,,,,,,,,21.72,,,,,,21.72,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,MEX,Mexico,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,21.73,,,,,,21.73,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,SLV,El Salvador,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,21.76,,,,,,21.76,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,SUR,Suriname,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,21.76,,,,,,21.76,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,21.77,,,,,,21.77,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,DNK,Denmark,Year,2015,false,Sex,Male,MLE,,,,,,,,,,21.78,,,,,,21.78,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,URY,Uruguay,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,21.78,,,,,,21.78,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,21.79,,,,,,21.79,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,AUT,Austria,Year,2015,false,Sex,Male,MLE,,,,,,,,,,21.8,,,,,,21.8,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AFR,Africa,Country,DZA,Algeria,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,21.81,,,,,,21.81,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,CUB,Cuba,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,21.81,,,,,,21.81,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,PRY,Paraguay,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,21.81,,,,,,21.81,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,21.84,,,,,,21.84,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,BEL,Belgium,Year,2015,false,Sex,Male,MLE,,,,,,,,,,21.85,,,,,,21.85,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,HUN,Hungary,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,21.86,,,,,,21.86,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,BLR,Belarus,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,21.87,,,,,,21.87,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,ROU,Romania,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,21.87,,,,,,21.87,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AFR,Africa,Country,MUS,Mauritius,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,21.9,,,,,,21.9,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,21.91,,,,,,21.91,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,EST,Estonia,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,21.92,,,,,,21.92,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,FIN,Finland,Year,2015,false,Sex,Male,MLE,,,,,,,,,,21.95,,,,,,21.95,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,SEAR,South-East Asia,Country,MDV,Maldives,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,21.95,,,,,,21.95,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,COL,Colombia,Year,2015,false,Sex,Male,MLE,,,,,,,,,,22,,,,,,22,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,DOM,Dominican Republic,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,22.02,,,,,,22.02,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,22.09,,,,,,22.09,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,22.1,,,,,,22.1,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AFR,Africa,Country,CPV,Cabo Verde,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,22.12,,,,,,22.12,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,ALB,Albania,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,22.15,,,,,,22.15,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,SEAR,South-East Asia,Country,THA,Thailand,Year,2015,false,Sex,Male,MLE,,,,,,,,,,22.16,,,,,,22.16,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,NLD,Netherlands,Year,2015,false,Sex,Male,MLE,,,,,,,,,,22.27,,,,,,22.27,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,BHS,Bahamas,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,22.28,,,,,,22.28,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2015,false,Sex,Male,MLE,,,,,,,,,,22.29,,,,,,22.29,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2015,false,Sex,Female,FMLE,,,,,,,,,,22.3,,,,,,22.3,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,IRL,Ireland,Year,2015,false,Sex,Male,MLE,,,,,,,,,,22.31,,,,,,22.31,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2015,false,Sex,Male,MLE,,,,,,,,,,22.31,,,,,,22.31,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AFR,Africa,Country,DZA,Algeria,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,22.33,,,,,,22.33,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,22.45,,,,,,22.45,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,ECU,Ecuador,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,22.53,,,,,,22.53,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,22.56,,,,,,22.56,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,PAN,Panama,Year,2015,false,Sex,Male,MLE,,,,,,,,,,22.57,,,,,,22.57,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,ESP,Spain,Year,2015,false,Sex,Male,MLE,,,,,,,,,,22.57,,,,,,22.57,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,CYP,Cyprus,Year,2015,false,Sex,Male,MLE,,,,,,,,,,22.61,,,,,,22.61,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,LVA,Latvia,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,22.65,,,,,,22.65,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,MLT,Malta,Year,2015,false,Sex,Male,MLE,,,,,,,,,,22.7,,,,,,22.7,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,SWE,Sweden,Year,2015,false,Sex,Male,MLE,,,,,,,,,,22.7,,,,,,22.7,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,WPR,Western Pacific,Country,CHN,China,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,22.74,,,,,,22.74,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,BLZ,Belize,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,22.75,,,,,,22.75,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,ITA,Italy,Year,2015,false,Sex,Male,MLE,,,,,,,,,,22.75,,,,,,22.75,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,LUX,Luxembourg,Year,2015,false,Sex,Male,MLE,,,,,,,,,,22.81,,,,,,22.81,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,NOR,Norway,Year,2015,false,Sex,Male,MLE,,,,,,,,,,22.84,,,,,,22.84,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,SLV,El Salvador,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,22.85,,,,,,22.85,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,FRA,France,Year,2015,false,Sex,Male,MLE,,,,,,,,,,22.85,,,,,,22.85,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,ISR,Israel,Year,2015,false,Sex,Male,MLE,,,,,,,,,,22.87,,,,,,22.87,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,TUR,Türkiye,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,22.92,,,,,,22.92,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,MEX,Mexico,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,22.93,,,,,,22.93,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,JAM,Jamaica,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,22.95,,,,,,22.95,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,LTU,Lithuania,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,22.95,,,,,,22.95,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,BRA,Brazil,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,23,,,,,,23,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,ARG,Argentina,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,23.04,,,,,,23.04,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,SVK,Slovakia,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,23.04,,,,,,23.04,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,USA,United States of America,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,23.11,,,,,,23.11,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,HRV,Croatia,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,23.16,,,,,,23.16,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,DNK,Denmark,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,23.16,,,,,,23.16,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2015,false,Sex,Male,MLE,,,,,,,,,,23.16,,,,,,23.16,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,WPR,Western Pacific,Country,NZL,New Zealand,Year,2015,false,Sex,Male,MLE,,,,,,,,,,23.16,,,,,,23.16,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,DEU,Germany,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,23.21,,,,,,23.21,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,CUB,Cuba,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,23.24,,,,,,23.24,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,PER,Peru,Year,2015,false,Sex,Male,MLE,,,,,,,,,,23.27,,,,,,23.27,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,SVN,Slovenia,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,23.28,,,,,,23.28,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,CHE,Switzerland,Year,2015,false,Sex,Male,MLE,,,,,,,,,,23.3,,,,,,23.3,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,WPR,Western Pacific,Country,SGP,Singapore,Year,2015,false,Sex,Male,MLE,,,,,,,,,,23.31,,,,,,23.31,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,CRI,Costa Rica,Year,2015,false,Sex,Male,MLE,,,,,,,,,,23.32,,,,,,23.32,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,CAN,Canada,Year,2015,false,Sex,Male,MLE,,,,,,,,,,23.34,,,,,,23.34,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,WPR,Western Pacific,Country,JPN,Japan,Year,2015,false,Sex,Male,MLE,,,,,,,,,,23.37,,,,,,23.37,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,CZE,Czechia,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,23.4,,,,,,23.4,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,COL,Colombia,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,23.42,,,,,,23.42,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,ISL,Iceland,Year,2015,false,Sex,Male,MLE,,,,,,,,,,23.45,,,,,,23.45,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,GRC,Greece,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,23.46,,,,,,23.46,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,PRY,Paraguay,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,23.46,,,,,,23.46,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,23.52,,,,,,23.52,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,SEAR,South-East Asia,Country,THA,Thailand,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,23.53,,,,,,23.53,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,AUT,Austria,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,23.59,,,,,,23.59,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,BEL,Belgium,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,23.59,,,,,,23.59,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,CHL,Chile,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,23.61,,,,,,23.61,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,ECU,Ecuador,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,23.61,,,,,,23.61,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,NLD,Netherlands,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,23.63,,,,,,23.63,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,IRL,Ireland,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,23.66,,,,,,23.66,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2015,false,Sex,Female,FMLE,,,,,,,,,,23.69,,,,,,23.69,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,WPR,Western Pacific,Country,AUS,Australia,Year,2015,false,Sex,Male,MLE,,,,,,,,,,23.72,,,,,,23.72,,,EN,2020-12-03T23:00:00.000Z
